ENTREZID,logFC
3661,-0.355103852
29110,0.387627148
6737,0.990852133
115004,1.882099935
197358,-1.093705891
3428,0.537719553
2547,-0.430950905
7520,-0.229639296
5591,-0.9235719
4361,-0.467551121
