"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"FECH",-1.08384675366667,7.28105509407143,-5.58469071805105,6.81338546653215e-05,0.00107905287497376,1.62064740496723,"DOWN","FECH"
"CHKA",-0.826806460249999,8.50228656057143,-5.58416540026507,6.8197324355845e-05,0.00107911887939418,1.61969936823424,"DOWN","CHKA"
"TNFRSF9",1.29784841441666,7.37250189021429,5.58333998708098,6.82971767046512e-05,0.00107975996915251,1.61820967692438,"UP","TNFRSF9"
"HAPLN4",-0.562350825291667,6.36080718142857,-5.58186492305517,6.84759991376501e-05,0.00108164735790609,1.61554727931675,"NOT","HAPLN4"
"ARNTL",0.543161858750001,7.997965519,5.58049569850442,6.86424279427343e-05,0.00108333587274409,1.61307565390128,"NOT","ARNTL"
"PERLD1",-0.628188406416672,7.88113042,-5.57548649056032,6.92549015017996e-05,0.00109140174222116,1.60403124928565,"NOT","PERLD1"
"EIF2S1",-0.600261026374999,7.59012502321429,-5.57533549192156,6.92734523418936e-05,0.00109140174222116,1.60375856055155,"NOT","EIF2S1"
"LOC203547",-0.731672130375001,9.45745006178571,-5.57251647969817,6.96207339830562e-05,0.00109592430474885,1.59866713957713,"DOWN","LOC203547"
"CLRN1",-0.57203689104167,7.42699387621429,-5.571632207246,6.97300438132688e-05,0.00109669628977533,1.59706983464595,"NOT","CLRN1"
"HTATSF1",-0.393859310333338,8.09008840078571,-5.57034452983359,6.98895411620033e-05,0.00109825559630827,1.59474365201309,"NOT","HTATSF1"
"MAD1L1",-0.838874424791666,8.4501870605,-5.56326836493739,7.07728460868685e-05,0.00111117642816458,1.58195663193211,"DOWN","MAD1L1"
"ARHGAP22",-0.632586376000004,6.81885358635714,-5.55999291153931,7.11856515500904e-05,0.00111669422522155,1.57603543709978,"NOT","ARHGAP22"
"CEP164",-0.576298165875002,7.36407415785714,-5.55849435300088,7.13753518295945e-05,0.0011168069575312,1.57332594199323,"NOT","CEP164"
"HLA-E",0.978992229166664,13.4397692542857,5.55820959934556,7.14114579653513e-05,0.0011168069575312,1.5728110541733,"UP","HLA-E"
"MFGE8",0.557077082749998,7.13751870707143,5.55820075207642,7.14125800847813e-05,0.0011168069575312,1.5727950564837,"NOT","MFGE8"
"TM2D3",0.639454197666664,10.0489910435,5.55799776531367,7.14383304152508e-05,0.0011168069575312,1.57242801162287,"NOT","TM2D3"
"COQ3",-0.931810807375004,7.342282066,-5.55646849293076,7.16326413217564e-05,0.00111828668469288,1.56966257251704,"DOWN","COQ3"
"TSSC1",-0.500072180208335,8.30712496278571,-5.55610856556002,7.16784541771575e-05,0.00111828668469288,1.56901165723537,"NOT","TSSC1"
"PPIB",-0.466106759166665,12.0546903521429,-5.55580319455503,7.17173468723744e-05,0.00111828668469288,1.56845939153052,"NOT","PPIB"
"PRF1",2.17461818995833,7.94445203535714,5.55346701632568,7.20156169875555e-05,0.00112197618349533,1.56423398348252,"UP","PRF1"
"VPS29",-0.329632575416671,11.850593035,-5.55276845463223,7.21050565711489e-05,0.00112240865220291,1.56297036446148,"NOT","VPS29"
"SFXN4",-1.259337640375,8.38243897621429,-5.55141434290865,7.22787590060179e-05,0.00112415092105343,1.56052074389699,"DOWN","SFXN4"
"C3",1.53437471041666,9.35030419614286,5.55055069069078,7.2389774366462e-05,0.00112491607527456,1.55895824835184,"UP","C3"
"SNX8",-0.911695178666669,8.99949147864286,-5.54496775570723,7.31117198545939e-05,0.00113516550016557,1.5488553539314,"DOWN","SNX8"
"GCC1",0.522055325124997,9.27155588964286,5.54237858819283,7.34490783788866e-05,0.00113943126961688,1.54416857671823,"NOT","GCC1"
"RPS21",-1.28767960337501,9.96464728378571,-5.54096091927587,7.36344828158131e-05,0.0011413344836451,1.54160200667525,"DOWN","RPS21"
"VARS",-1.39375591883334,8.76621750971429,-5.53517612257968,7.4396101079509e-05,0.00115215817135645,1.5311263411797,"DOWN","VARS"
"RCSD1",1.39321171070833,7.75983716671429,5.53397561749567,7.45551849966404e-05,0.00115364005219716,1.52895179221151,"UP","RCSD1"
"ANKRD40",-0.401970907333332,8.0701241775,-5.53295333083552,7.46909321933365e-05,0.00115475861777582,1.52709990985263,"NOT","ANKRD40"
"MYL6B",0.876897383958331,9.27559698607143,5.53074048511638,7.49856549353147e-05,0.00115833103807973,1.52309084108493,"UP","MYL6B"
"EFHC2",0.754537911124996,6.55526530564286,5.52248365005882,7.60961114106531e-05,0.00117448764999123,1.50812596757709,"UP","EFHC2"
"ITPR2",1.26688418354166,7.5115761195,5.52161973989133,7.62132852911743e-05,0.00117529928173178,1.50655967304196,"UP","ITPR2"
"ZC3H12A",1.45652601258333,8.88233379378571,5.52038642150227,7.63808889583719e-05,0.00117688656763378,1.50432345851801,"UP","ZC3H12A"
"USP48",0.507402669624998,7.32772656214286,5.51856097262742,7.66296670487763e-05,0.0011797208555724,1.50101324015603,"NOT","USP48"
"PPP2CA",0.427878291250003,11.9503857407143,5.51744068680294,7.67827615910993e-05,0.00118103045624756,1.49898152553272,"NOT","PPP2CA"
"ZNF767",-0.335819018208336,6.7946714695,-5.5169892899558,7.68445381215099e-05,0.00118103045624756,1.49816283946073,"NOT","ZNF767"
"ZNF394",0.443098520083331,7.6355342565,5.51646383700204,7.69165150021358e-05,0.001181139091556,1.49720980574877,"NOT","ZNF394"
"RNASEH1",-0.97468247220834,8.63025067064286,-5.51326910176637,7.73556479461138e-05,0.00118688088168249,1.49141460506398,"DOWN","RNASEH1"
"C1orf19",-0.757053685708334,8.31330027971429,-5.51096491467286,7.76739929674557e-05,0.00119076128898803,1.48723400344635,"DOWN","C1orf19"
"FNTB",-0.620762501375001,7.10831801314286,-5.510402648201,7.77518825391624e-05,0.00119095202572823,1.48621374831369,"NOT","FNTB"
"OKL38",-1.82556506933334,9.66789325671429,-5.50862098506917,7.79992309856715e-05,0.0011933411576129,1.48298057166532,"DOWN","OKL38"
"TTC25",0.237931682083333,6.12072368435714,5.50833496049317,7.80390161872478e-05,0.0011933411576129,1.48246148480732,"NOT","TTC25"
"MRPS12",-1.076224230875,8.55754238171428,-5.50761961170147,7.81386118460155e-05,0.00119386088980852,1.48116319862887,"DOWN","MRPS12"
"CDCA4",-0.474195986708336,7.87763167707143,-5.50445115593451,7.85813420012208e-05,0.00119961802046662,1.47541195332051,"NOT","CDCA4"
"OR2T35",-0.543768942125002,7.39010096071429,-5.50359535360541,7.87013719229949e-05,0.00120044330669131,1.4738583091163,"NOT","OR2T35"
"CEACAM1",0.886115886666665,6.38435299657143,5.50024442312836,7.91731972963667e-05,0.00120662870284923,1.46777401439388,"UP","CEACAM1"
"GIMAP8",1.82973447629166,9.10213968821429,5.49820686925153,7.94615349243239e-05,0.00121000966612378,1.46407369385876,"UP","GIMAP8"
"SOX13",-0.892744048833333,6.85204978185714,-5.49746257451808,7.95671341854627e-05,0.00121043344998351,1.46272187261368,"DOWN","SOX13"
"NFKBIA",1.20110343583332,13.9492980421429,5.49673966361351,7.96698396479928e-05,0.00121043344998351,1.46140881936649,"UP","NFKBIA"
"RSAD1",-0.57247669979167,7.41909012142857,-5.49660547177193,7.96889197714046e-05,0.00121043344998351,1.46116507350535,"NOT","RSAD1"
"HIST1H3D",0.541993084666664,6.76458182842857,5.49412781656084,8.00420637233283e-05,0.00121407453565012,1.45666423569283,"NOT","HIST1H3D"
"PSMD8",-0.929875644208341,10.0812012823571,-5.4939878113541,8.00620675265234e-05,0.00121407453565012,1.45640988195825,"DOWN","PSMD8"
"RDH10",-0.841701258583335,7.05547092557143,-5.49330747124403,8.01593480810595e-05,0.00121453759952626,1.45517384063497,"DOWN","RDH10"
"SLAIN1",1.07972662641666,6.7721755545,5.49266748110449,8.02509715812428e-05,0.00121491425113467,1.45401105116414,"UP","SLAIN1"
"PHF3",0.644001200208333,8.131156883,5.48930284378722,8.07344657668899e-05,0.00122121785000839,1.44789699515173,"NOT","PHF3"
"TPM1",-0.563255916416668,7.466409762,-5.4869307797415,8.10771532369209e-05,0.00122538285502679,1.44358569494404,"NOT","TPM1"
"EIF5",-0.675629993083335,10.2770127565714,-5.48583213650991,8.12363856718756e-05,0.00122677054777686,1.44158862451485,"NOT","EIF5"
"RPE",-0.704821952541674,8.25219572871429,-5.48515190032517,8.1335139481406e-05,0.00122711727109676,1.44035203794205,"DOWN","RPE"
"KYNU",0.873060492916663,13.6388292535714,5.48474538177326,8.13942158715055e-05,0.00122711727109676,1.43961300749723,"UP","KYNU"
"SLC31A1",-1.20916942425001,9.43880002878571,-5.48177876141423,8.18266901421496e-05,0.00123165170327973,1.43421917829926,"DOWN","SLC31A1"
"LOC348262",-1.06112345529167,8.5379788315,-5.4817537145065,8.18303516659444e-05,0.00123165170327973,1.43417363373487,"DOWN","LOC348262"
"EIF3S2",-0.7531243725,11.1266065357143,-5.47872095593184,8.22749656036279e-05,0.00123732028850348,1.42865834164405,"DOWN","EIF3S2"
"DOK2",-1.55506191658334,8.57597682935714,-5.47787029079112,8.24001281400097e-05,0.00123817929955719,1.42711112702445,"DOWN","DOK2"
"SLC2A8",-1.64783838645834,8.76323557671429,-5.47735493861342,8.24760509851995e-05,0.00123829760707729,1.42617374293943,"DOWN","SLC2A8"
"SLC12A8",-0.962753521500003,7.49765799507143,-5.47589086823322,8.2692139321059e-05,0.00124051843299696,1.42351052557097,"DOWN","SLC12A8"
"NELL2",1.58421706670833,7.09338655792857,5.47465481416963,8.28750332849958e-05,0.00124223804010467,1.42126186101329,"UP","NELL2"
"IER3",2.73559765666666,13.0411845242857,5.4731077000184,8.31045480354663e-05,0.00124465305399291,1.41844702299414,"UP","IER3"
"XAB1",-0.619477341500003,9.51380208921429,-5.47243252191287,8.32049184808099e-05,0.00124513149802245,1.41721849686815,"NOT","XAB1"
"CDK9",0.584508340125002,9.36223366478571,5.47146674235186,8.33487088158708e-05,0.00124625838481709,1.4154610998262,"NOT","CDK9"
"SDSL",-1.36168689008334,9.2415791005,-5.47056868486074,8.34826487936738e-05,0.00124635224786719,1.41382682399314,"DOWN","SDSL"
"MAPK6",-1.03048444575,10.1822580752857,-5.47050623834989,8.34919706627525e-05,0.00124635224786719,1.41371318051619,"DOWN","MAPK6"
"CDH9",-0.804280254708335,7.44684702335714,-5.46863872148163,8.37712512999691e-05,0.00124771607895161,1.41031433648773,"DOWN","CDH9"
"PDCD11",-0.971232334583336,8.10674580385714,-5.46858906501988,8.37786905294291e-05,0.00124771607895161,1.41022395642604,"DOWN","PDCD11"
"NCKAP1",0.47647914008333,6.559233766,5.46852003172194,8.37890338230956e-05,0.00124771607895161,1.41009830791372,"NOT","NCKAP1"
"C20orf117",-0.857775822875005,7.51078625992857,-5.46375813050051,8.45057348014279e-05,0.00125735965346,1.40142958602102,"DOWN","C20orf117"
"PLEKHG4",-0.406750426041672,6.64863229578571,-5.4580071590042,8.53798264049113e-05,0.00126932737017171,1.39095634610204,"NOT","PLEKHG4"
"MOSPD2",-0.512759869208335,7.87402441278571,-5.45670963665539,8.55783370598433e-05,0.00127100151356188,1.38859279335553,"NOT","MOSPD2"
"ACOT11",-1.283326691875,7.23288928928571,-5.45635857590195,8.56321292315695e-05,0.00127100151356188,1.38795326679115,"DOWN","ACOT11"
"March 7",0.751318373083329,10.4712731127857,5.45414241493333,8.59725206444504e-05,0.00127501382083705,1.38391571727106,"UP","March 7"
"NLF2",1.48904163854166,7.16356410364286,5.45264789750707,8.62028672129751e-05,0.00127738890445807,1.38119254131788,"UP","NLF2"
"CCDC100",0.504075184625,6.61354450864286,5.45069166232009,8.65053498266738e-05,0.00128082819430104,1.37762762083607,"NOT","CCDC100"
"HSPA1B",-1.15733672970834,10.5878360042143,-5.44478236130225,8.74258115850037e-05,0.00129340446618887,1.36685582722083,"DOWN","HSPA1B"
"C12orf26",0.404173829166665,7.86678454914286,5.44350294992681,8.76264399364797e-05,0.00129531951870359,1.36452304304672,"NOT","C12orf26"
"APRIN",0.47368023716666,7.94854432757143,5.44294135427289,8.77146569373469e-05,0.00129557111387086,1.36349900316995,"NOT","APRIN"
"LARP1",-0.441026652916673,11.2748239364286,-5.44032194752956,8.8127345034984e-05,0.00130061094695994,1.35872210726106,"NOT","LARP1"
"TSR1",-0.735485708000001,7.36380539307143,-5.43882990298122,8.83633211509221e-05,0.00130303675444354,1.35600072941195,"DOWN","TSR1"
"NCOA4",0.753021147083325,13.638817845,5.43752795536437,8.85697702899402e-05,0.00130417215248546,1.35362583564794,"UP","NCOA4"
"ZNF263",-0.500882532833336,9.03511941914286,-5.43744050297657,8.85836555735578e-05,0.00130417215248546,1.35346630503478,"NOT","ZNF263"
"C18orf21",0.489306189041665,8.68990741992857,5.43558292947659,8.88791289695417e-05,0.00130746443804264,1.3500774833279,"NOT","C18orf21"
"SLC35E3",0.846123453791661,9.87761258428571,5.43381907887449,8.91606452049833e-05,0.00131041116776297,1.34685922425162,"UP","SLC35E3"
"FLJ33790",-0.489208169958332,6.26508821014286,-5.43342625599277,8.92234674319019e-05,0.00131041116776297,1.34614243808849,"NOT","FLJ33790"
"PRDX1",-0.604340561250002,14.3866788964286,-5.43179211211285,8.94853035344055e-05,0.0013131968293674,1.34316038942735,"NOT","PRDX1"
"SLC31A2",0.780095373333332,12.0496625214286,5.43129137362029,8.95656961996678e-05,0.00131331746474243,1.34224655253947,"UP","SLC31A2"
"TOR1AIP1",0.769813984583333,9.75563130414286,5.42653547511797,9.03330099558993e-05,0.00132350224007045,1.33356550437656,"UP","TOR1AIP1"
"ENTHD1",-0.721542640250002,6.69065611035714,-5.42504200932123,9.05753757025044e-05,0.0013259856087357,1.33083883706025,"DOWN","ENTHD1"
"RSC1A1",-0.715535869166669,7.24087881514286,-5.42200867249143,9.10697262353354e-05,0.00133215097130579,1.32529988095162,"DOWN","RSC1A1"
"DNAJC15",-0.913155969000004,7.88729961464286,-5.42134652981586,9.11780106611652e-05,0.00133266366265158,1.32409063032638,"DOWN","DNAJC15"
"SPCS1",-0.409071245833335,11.6155311007143,-5.41959149167657,9.14656728589632e-05,0.00133579522392821,1.32088518137992,"NOT","SPCS1"
"PPP2R5A",-0.971973514250005,8.68023640078571,-5.415773757749,9.20946952535214e-05,0.00134319293880108,1.31391097940662,"DOWN","PPP2R5A"
"EXOSC1",-0.480546665999998,7.57762032564286,-5.41562169205285,9.21198432501924e-05,0.00134319293880108,1.31363314773988,"NOT","EXOSC1"
"FLVCR",-0.35087601966667,8.002917338,-5.41492576989284,9.22350233205017e-05,0.00134379561198012,1.3123616244636,"NOT","FLVCR"
"NINJ2",1.51147078595833,8.72932605514286,5.41368303132425,9.244107879448e-05,0.00134480456931042,1.31009085259951,"UP","NINJ2"
"SNRPC",-0.378336266083336,9.07168466028571,-5.41361675783636,9.24520809038485e-05,0.00134480456931042,1.30996974988975,"NOT","SNRPC"
"DARS2",-0.443509745875001,8.056606274,-5.41143106895444,9.2815694247744e-05,0.00134901532605926,1.30597548098384,"NOT","DARS2"
"PDCD5",-0.948693139541675,9.18431409421428,-5.41047363609643,9.29754427454527e-05,0.00135025868446848,1.30422561006913,"DOWN","PDCD5"
"CXorf42",-0.17746899525,6.44940393357143,-5.40973843764797,9.3098305679937e-05,0.00135096480738263,1.30288182906063,"NOT","CXorf42"
"FLJ16478",0.442457398749997,6.36880049828571,5.4085194348871,9.33023926474218e-05,0.00135284752111963,1.30065360486953,"NOT","FLJ16478"
"MPND",-1.00336221004167,9.36971028685714,-5.40676741161144,9.35965353846761e-05,0.00135568686876008,1.29745072916229,"DOWN","MPND"
"EEF2K",-0.805649148125003,8.27278948171429,-5.40609793044917,9.37091878635563e-05,0.00135568686876008,1.29622674423477,"DOWN","EEF2K"
"ARHGEF3",1.81268812791666,9.80548485771429,5.40602352409883,9.37217168159687e-05,0.00135568686876008,1.2960907065516,"UP","ARHGEF3"
"RHOG",0.754697885416666,12.1313649478571,5.40415034627741,9.40377085582715e-05,0.00135917726976558,1.29266572391273,"UP","RHOG"
"ZNF679",0.685762179374996,6.4937905855,5.40365270512836,9.41218435505598e-05,0.00135931364054725,1.29175574288753,"NOT","ZNF679"
"CPT1A",-0.779078645791671,7.29412697307143,-5.40198001758743,9.44052161035723e-05,0.0013623249147,1.2886968487605,"DOWN","CPT1A"
"FSCN1",2.89913869779167,10.1264015257857,5.39853159815218,9.49922268398961e-05,0.00136950739927299,1.28238947040899,"UP","FSCN1"
"RCE1",-0.576766894708335,8.71318191714286,-5.39817314996538,9.50534618498534e-05,0.00136950739927299,1.28173375707813,"NOT","RCE1"
"HYLS1",0.595457776624999,7.18745085814286,5.39755829588426,9.51585954036785e-05,0.00136993746879805,1.28060895860084,"NOT","HYLS1"
"PPP1R12A",1.102960178125,8.38759111942857,5.39707441460268,9.52414191733293e-05,0.00137004593256686,1.27972372385521,"UP","PPP1R12A"
"INSIG2",1.31274014233333,8.61370927135714,5.39468491667543,9.5651521252924e-05,0.00137485839829341,1.27535181949021,"UP","INSIG2"
"G6PD",-1.23949200929167,9.6973701485,-5.39329267699091,9.5891314810083e-05,0.00137689371669021,1.27280418938973,"DOWN","G6PD"
"SDHB",-0.599276442083337,11.6248580221429,-5.39295722018683,9.5949186063398e-05,0.00137689371669021,1.27219030636633,"NOT","SDHB"
"MRAS",-0.975638851208334,7.58176626785714,-5.39254633065849,9.60201201560626e-05,0.00137689371669021,1.27143836218279,"DOWN","MRAS"
"QPCT",2.23839571775,10.5055885057857,5.38687592865963,9.70046307727598e-05,0.00138991595761568,1.26105906048084,"UP","QPCT"
"NICN1",0.571326775249997,8.921497767,5.38599356646129,9.71587718130032e-05,0.00139102924522519,1.2594435784314,"NOT","NICN1"
"GCET2",-0.579341521708335,6.83199002371429,-5.38542025423024,9.7259061225938e-05,0.00139137039082421,1.25839386957128,"NOT","GCET2"
"LAMB1",0.552953729291663,6.19366893292857,5.3840514436449,9.74989433618365e-05,0.00139370641976067,1.25588746654406,"NOT","LAMB1"
"EP400",-0.436318645250001,8.21024277035714,-5.38273321845508,9.77305430805124e-05,0.00139569361042705,1.2534734596422,"NOT","EP400"
"BCAT1",-1.394676933875,9.95425600207143,-5.3823876062647,9.77913586467271e-05,0.00139569361042705,1.25284051817324,"DOWN","BCAT1"
"ZNF567",0.31532142816666,6.29442933957143,5.38142095010254,9.79616654749204e-05,0.00139604638037691,1.25107013731304,"NOT","ZNF567"
"ANKRD26",0.316422151208329,6.4235618465,5.38137645009715,9.79695129824319e-05,0.00139604638037691,1.25098863493212,"NOT","ANKRD26"
"MYCL1",-0.65876465591667,7.31976892942857,-5.38053777984483,9.81175337196494e-05,0.00139706162840099,1.24945255062958,"NOT","MYCL1"
"RAB27A",1.35165737729167,7.685515652,5.37821841392596,9.85281033756303e-05,0.00140181070924656,1.24520399187482,"UP","RAB27A"
"SLC38A2",1.49531533441666,11.0119562822143,5.37729532046313,9.86920050591758e-05,0.00140276349513992,1.24351289745577,"UP","SLC38A2"
"HSDL2",-0.552356367499997,7.526229216,-5.37697331351793,9.87492464293149e-05,0.00140276349513992,1.24292295921902,"NOT","HSDL2"
"AHRR",-0.316454935916669,6.18852134221429,-5.37613353789787,9.88986913851659e-05,0.00140379055158804,1.24138437096657,"NOT","AHRR"
"MTF1",1.19543783591666,9.94119808014286,5.37561579101632,9.89909460603184e-05,0.00140400486785628,1.24043573958477,"UP","MTF1"
"ACYP1",-0.598476156541669,8.079428286,-5.3727664909013,9.95002547856456e-05,0.00141012938966853,1.2352145450346,"NOT","ACYP1"
"SFXN5",-0.497781578625,6.93654507314286,-5.36558355191356,0.000100796345265461,0.00142630798740103,1.22204751860578,"NOT","SFXN5"
"CIRH1A",-1.04467877279167,8.97394159092857,-5.36557115600715,0.000100798597120279,0.00142630798740103,1.22202478993419,"DOWN","CIRH1A"
"SH2D1B",0.972418040625,6.47137053928571,5.36371685293513,0.000101136042822301,0.00142997091782239,1.21862458527355,"UP","SH2D1B"
"FZD9",0.339086284291669,6.24005695835714,5.36313944930716,0.000101241358665297,0.00143034860530467,1.21756571912312,"NOT","FZD9"
"SERPINB9",0.733720580249998,6.522941028,5.36236031232579,0.000101383650843873,0.00143124770706436,1.21613683789575,"UP","SERPINB9"
"PIR",-0.954877650250008,9.45408469742857,-5.35947901669508,0.000101911667753265,0.0014374041360317,1.21085206758401,"DOWN","PIR"
"CST7",1.494096546625,8.05960746371429,5.35902570657532,0.000101995000270769,0.0014374041360317,1.21002052462587,"UP","CST7"
"OXER1",-0.426310978500005,6.43601293757143,-5.35869021074727,0.000102056720544758,0.0014374041360317,1.20940508074914,"NOT","OXER1"
"ADCY9",-0.763093490958333,6.86509922742857,-5.35720577008593,0.000102330276277755,0.00144014233366303,1.20668180272458,"DOWN","ADCY9"
"GPX4",-0.77420331333334,12.772999245,-5.35470957612943,0.000102792002900856,0.001445522470469,1.20210177331807,"DOWN","GPX4"
"DPM3",-1.29310529616667,9.31459200807143,-5.35294937939091,0.000103118894399076,0.00144899963040925,1.1988716721357,"DOWN","DPM3"
"SDF4",-0.556731820916674,10.3392065775714,-5.34817731268088,0.000104010586587884,0.0014604017315893,1.19011254042553,"NOT","SDF4"
"GBP5",3.202219106375,9.01055566935714,5.34575633562122,0.000104466028464424,0.00146514257142372,1.18566771361268,"UP","GBP5"
"LOC731786",1.37561302083333,8.7157554215,5.34520571686476,0.000104569902165441,0.00146514257142372,1.18465669203667,"UP","LOC731786"
"WDR7",-0.479597772541671,7.37258564214286,-5.34472110437179,0.000104661412828704,0.00146514257142372,1.18376683592327,"NOT","WDR7"
"CTSL2",-0.667676956333338,6.5487568505,-5.34467409504025,0.000104670294161172,0.00146514257142372,1.18368051474679,"NOT","CTSL2"
"MAP3K4",1.74289707654167,9.66157800142857,5.34083122269113,0.000105398977221773,0.00147420844619877,1.17662305478922,"UP","MAP3K4"
"RHOH",0.630685210499999,6.34516641385714,5.33773451921502,0.000105990014578487,0.00148133663232315,1.1709345568255,"NOT","RHOH"
"GMPPA",-0.850727775625003,9.1969592935,-5.33699987532588,0.000106130734608658,0.00148166324405682,1.16958486980618,"DOWN","GMPPA"
"BBX",0.636014799749997,8.78378452792857,5.33676257501838,0.000106176230711111,0.00148166324405682,1.16914888709851,"NOT","BBX"
"ZCCHC9",-0.495923358416668,9.44973236642857,-5.33561544900059,0.000106396448517064,0.00148359860050959,1.16704121465764,"NOT","ZCCHC9"
"ARHGAP17",-0.712541449583338,10.8723304907143,-5.33314500456858,0.000106872324787244,0.00148909318082196,1.16250156861487,"DOWN","ARHGAP17"
"GIMAP7",2.57489522554166,9.33641428664286,5.332401233885,0.000107016029301494,0.00148995461759701,1.16113467495214,"UP","GIMAP7"
"ATM",1.152523557125,8.74900680428571,5.33130639076116,0.000107227930926693,0.00149075945309775,1.15912245497564,"UP","ATM"
"HAGHL",-0.895277088583335,6.77400409407143,-5.33125605659192,0.000107237683360167,0.00149075945309775,1.15902994174816,"DOWN","HAGHL"
"IL7R",2.66131893633333,9.54522201907143,5.32895590261108,0.000107684333552376,0.00149582581500198,1.15480195642656,"UP","IL7R"
"LOC349196",-0.719502764666672,8.09408200821429,-5.32674976488569,0.000108114547244468,0.00150065630526894,1.15074614769225,"DOWN","LOC349196"
"UBXD6",-0.597640372125004,6.89839409742857,-5.32503876454473,0.000108449437194773,0.00150415732365341,1.14760017997207,"NOT","UBXD6"
"ATF3",-2.16410673700001,11.1256242288571,-5.32412518593744,0.000108628691797257,0.00150549604313381,1.1459202552725,"DOWN","ATF3"
"SRXN1",-1.52849309795834,10.8610711559286,-5.32340009751614,0.000108771182004312,0.00150632359127281,1.14458685769876,"DOWN","SRXN1"
"NUDT15",-0.477908549291669,8.06638029707143,-5.32024737574524,0.000109393002741999,0.00151378286760163,1.13878839337901,"NOT","NUDT15"
"LTB4DH",-1.24075701016667,9.19561127335714,-5.31982663117743,0.000109476266900506,0.00151378391245328,1.13801446657823,"DOWN","LTB4DH"
"ADNP",0.699147771625,8.34386115385714,5.31602706045673,0.000110231185883052,0.00152306521603181,1.13102442655301,"NOT","ADNP"
"HTR7",0.600325410041665,6.58197310528571,5.31423750154673,0.000110588620237873,0.00152684455422502,1.12773154947367,"NOT","HTR7"
"RAP2B",-0.429811576083337,6.50093919592857,-5.31353707869731,0.000110728846264118,0.00152762154319042,1.12644262521341,"NOT","RAP2B"
"WFS1",-0.973527389666672,7.26164599514286,-5.31292474820616,0.000110851587656678,0.00152815631862771,1.12531575789999,"DOWN","WFS1"
"FBXW7",0.646934168958332,7.87531128014286,5.31116487116204,0.000111205143346949,0.00153186979067709,1.12207680228327,"NOT","FBXW7"
"ATP6V1C1",-1.02319772995833,8.69174405921429,-5.3083463091955,0.000111773833972887,0.00153853892345282,1.11688857170603,"DOWN","ATP6V1C1"
"C7orf29",0.204921223083332,6.29382371992857,5.30236137059611,0.000112991453413881,0.00155412356596553,1.10586851218686,"NOT","C7orf29"
"WAS",0.877851774166666,12.1173327935714,5.30102366786501,0.000113265488210169,0.0015554894871742,1.10340477714638,"UP","WAS"
"AIP",0.616205144375,9.97941921935714,5.3008449793861,0.000113302145735217,0.0015554894871742,1.10307565755797,"NOT","AIP"
"ERO1LB",0.424423146208331,6.46763644828571,5.30035415333363,0.000113402901111016,0.0015554894871742,1.10217160256865,"NOT","ERO1LB"
"SLC39A7",-0.547110799083335,8.0893158545,-5.3002091543477,0.000113432683930327,0.0015554894871742,1.10190452232721,"NOT","SLC39A7"
"LDHA",0.749508051666664,12.6523300585714,5.29793249490744,0.000113901379080312,0.00156074050837683,1.09771068823933,"UP","LDHA"
"GUSB",-0.475357769291671,9.64624889464286,-5.2957783111767,0.000114346716174849,0.00156566380303516,1.09374185868352,"NOT","GUSB"
"C12orf45",-0.935806134000003,7.57944069971429,-5.29476978540284,0.000114555832389699,0.00156734773082358,1.09188356576451,"DOWN","C12orf45"
"PRDX2",1.239066904125,7.51627353492857,5.29137511019476,0.000115262642136128,0.0015758334327206,1.08562764214629,"UP","PRDX2"
"INTS6",0.804018972041666,8.83928882642857,5.28908201301742,0.000115742657987436,0.00158120806861665,1.0814009471104,"UP","INTS6"
"SPCS2",-0.500515982500009,11.9589068971429,-5.28828869971178,0.000115909206845927,0.00158229545159441,1.07993853619613,"NOT","SPCS2"
"CPA3",1.310055317,6.71197003528571,5.28718761364426,0.000116140783185117,0.00158426823959489,1.07790863775275,"UP","CPA3"
"NUDT5",-0.54001702816667,10.1783456727143,-5.28384260197695,0.00011684725126754,0.00159271118450594,1.07174102340203,"NOT","NUDT5"
"POP1",-0.458435267750001,7.05727962985714,-5.28308337938051,0.000117008221228689,0.00159371152821741,1.07034095233988,"NOT","POP1"
"RP13-15M17.2",-0.621134323958335,6.50765306992857,-5.27906702495448,0.000117863614079762,0.00160416169439747,1.06293323591254,"NOT","RP13-15M17.2"
"WDR65",-0.435558920625002,6.77593094871429,-5.27783208200627,0.000118127935046937,0.00160655757402773,1.06065511046258,"NOT","WDR65"
"PPARG",-2.33831642845834,8.71373924757143,-5.27658774740583,0.000118394890065776,0.00160898567179009,1.05835946445346,"DOWN","PPARG"
"ATP5I",-0.736693050000001,12.3250784328571,-5.27534692344405,0.000118661717060513,0.00161140840697773,1.05607009971345,"DOWN","ATP5I"
"INDOL1",2.28674142541666,7.72516533228571,5.27380657744682,0.000118993824072645,0.00161471336066362,1.05322783465052,"UP","INDOL1"
"AGRP",-0.696798192458339,6.34720854114286,-5.27327278909089,0.000119109137280306,0.00161507374894912,1.05224281179364,"NOT","AGRP"
"COG7",-0.459554292708336,6.82761074135714,-5.27205685978291,0.000119372246302291,0.00161706298342689,1.04999886986251,"NOT","COG7"
"SLC39A10",-0.50619835716667,6.77688257557143,-5.27177386576256,0.000119433568705047,0.00161706298342689,1.04947659048321,"NOT","SLC39A10"
